Tumor	2.2763498114	0.7085614515	16054.4824012076	0.0000009997	1.5466125198	279.7820581741	0.0064728731	0.3272945797	
Tumor.1	5.2603347164	0.1804508485	6070.3027314575	0.0000047939	3.3240122207	137.5767648109	0.0049375755	0.2956614479	
Tumor.2	5.6884207057	0.2205658171	435.0836446990	0.0000462361	2.3610949180	231.8276737771	0.0059852207	0.1077139878	
Tumor.3	2.9260279077	0.7782371147	3143.6886858757	0.0000025223	11.9013524005	23.0373732143	0.0167997223	0.0381461877	
Tumor.4	0.3757806161	0.8437156324	91812.7834487882	0.0000001110	26.0040012618	134.7244119096	0.0010470585	0.5272634308	
Tumor.5	1.4100189194	0.2328982651	51184.0718245458	0.0000006988	3.0466846471	242.2303580259	0.0067167184	0.1351677399	
Tumor.6	3.7680987309	0.2460809462	1355.3907385376	0.0000166200	1.5050885466	154.2737385060	0.0132395854	0.0858184366	
Tumor.7	1.0437556880	0.6137004988	22943.3818625243	0.0000010056	2.0384885440	338.8761959334	0.0020400391	0.4905446062	
Tumor.8	2.9508705951	0.3184858430	1744.1987253786	0.0000144269	2.0268352630	182.3146677536	0.0110409351	0.0700287243	
Normal	2.2052015949	0.7853459605	3058.7355230545	0.0000050107	0.8878817304	725.9385294692	0.0045967194	0.2208130282	
Tumor.9	4.6624478348	0.2402134179	1309.8024588923	0.0000158436	3.4509221527	154.9144552056	0.0080093859	0.0751476448	
Tumor.10	2.1914277650	0.2173513701	13508.0679183272	0.0000024321	2.1257646741	229.7253283156	0.0050926490	0.0940641860	
Tumor.11	11.1167631193	0.0982566153	8059.0833438525	0.0000053766	1.4516248992	273.8885182443	0.0059978487	0.0874929484	
Tumor.12	4.8306750537	0.3142662746	2299.1893752613	0.0000090607	2.3113129800	195.7784397841	0.0063487093	0.0589132176	
Normal.1	9.5577916095	0.2675063147	4973.1123210944	0.0000093387	0.5189778337	470.1178622328	0.0087494049	0.2098944778	
Tumor.13	1.3960670527	0.2511434362	30354.0737964975	0.0000011874	1.5002238652	217.8454799716	0.0064750042	0.1222780881	
Tumor.14	3.3532774190	0.2508067445	2024.2771129156	0.0000152681	1.6248505781	294.5073046124	0.0038589536	0.1115101429	
Tumor.15	0.8259558534	0.4235449928	105306.9426721276	0.0000004267	1.8105825807	186.0880482669	0.0054861236	0.1392688052	
Tumor.16	2.5205178840	0.1620685915	76402.2560431564	0.0000005367	2.5719430030	212.7859080142	0.0031702262	0.6598892087	
Tumor.17	3.4089792181	0.2418271733	2387.2770084325	0.0000158786	2.8842149897	201.4551441515	0.0059025655	0.0659874675	
Tumor.18	0.6088369930	0.2197787004	2609.2649306080	0.0000133828	1.7534547177	397.0010551783	0.0027130369	0.1536042656	
Tumor.19	0.9142901944	2.0434066190	112.5925673929	0.0000367999	9.7455880703	121.7245286138	0.0013658981	0.1248008173	
Normal.2	8.6618090623	0.2411886249	2358.2799455968	0.0000193479	0.5305572240	438.2544897823	0.0086143619	0.1883920868	
Tumor.20	1.3903902214	0.5034039001	11580.1318423059	0.0000029869	1.2929361815	181.0637420273	0.0092542351	0.1179837021	
Tumor.21	6.7288900901	0.2409529334	2219.4137883713	0.0000077070	1.5265356384	327.7772984357	0.0036621446	0.1891610152	
Tumor.22	0.9303055825	0.4672686184	619.9493231145	0.0000328166	2.0748640924	63.0829149292	0.0109987862	0.1590446519	
Tumor.23	1.6215754236	0.3607494300	2047.2216876423	0.0000106776	2.6586077093	111.4340892069	0.0075861696	0.0694750464	
Tumor.24	0.8396843544	0.9935980702	24501.5086766831	0.0000002531	2.5514273744	318.1331698778	0.0025366191	1.2090502615	
Tumor.25	0.3662102722	1.2597761015	10687.2654835844	0.0000006021	3.8488633235	97.5950924187	0.0066423255	0.0803604086	
Tumor.26	2.4861531104	0.3916126278	524.1839873442	0.0000200258	4.0904084346	141.8194838468	0.0049179605	0.1056398115	
Tumor.27	1.3410723717	0.1916981766	733.3789584095	0.0000546652	5.4910962384	152.4513366137	0.0047719590	0.1292489807	
Tumor.28	0.6917247029	0.4043209920	44611.5562967070	0.0000003127	6.2355855822	54.2145046923	0.0129799793	0.0733916208	
Tumor.29	0.9618453120	0.6063311120	9246.2255291148	0.0000017691	3.6235478198	357.0237100423	0.0017537823	0.5147233651	
Normal.3	15.5897936492	0.2180287606	3221.1205440426	0.0000217562	0.6169902024	415.5669077382	0.0062843568	0.2355380986	
Tumor.30	15.8220517837	0.1170027775	28089.8241339300	0.0000013771	1.4739036088	233.9725900540	0.0060295303	0.2334609603	
Tumor.31	1.1237606283	1.2199616359	332.0408005746	0.0000164933	2.8256141592	250.6334948083	0.0041885002	0.5446381388	
Tumor.32	6.0318361617	0.2170729145	1780.2591636849	0.0000213152	1.3451247501	275.1675383955	0.0072987708	0.1275038181	
Tumor.33	1.1762552029	0.8487307557	7985.9169537273	0.0000019191	2.6517763673	258.6337060316	0.0062436229	0.4082904749	
Tumor.34	3.4296651201	0.4152257805	3566.5662019629	0.0000020374	1.6520068396	81.4271826258	0.0376501186	0.0338362558	
Tumor.35	2.6706277774	0.4648885698	415.3059760332	0.0000548729	1.4385952183	133.6063107309	0.0114329529	0.0413636546	
Tumor.36	3.3970196227	0.7408786983	38081.6230128494	0.0000004761	1.4998920534	645.9101047854	0.0052365415	0.1673394334	
Tumor.37	5.0006459986	0.0871343300	4671.6920391724	0.0000078330	2.7615431745	262.7150620636	0.0033200297	0.4825477952	
Tumor.38	1.2428584244	0.4398247347	1908.2879886886	0.0000096961	3.6131795781	119.3336576928	0.0074357149	0.0652091246	
Tumor.39	7.1011166152	0.2512552035	25422.7436655875	0.0000016229	0.7041774245	454.3911097949	0.0054951227	0.2364554704	
Normal.4	9.9707899350	0.1892243979	3166.7911684681	0.0000299750	0.3279707677	670.9032392475	0.0025766211	0.4531119978	
Tumor.40	4.9364256871	0.2125597237	6500.7203817649	0.0000069233	1.4189635988	121.2496168411	0.0095200846	0.0834205906	
Tumor.41	3.5052519331	0.2756596411	3446.0767639766	0.0000051663	4.0454763187	180.3246250396	0.0048182341	0.1638923194	
Tumor.42	1.1010912138	1.0290387802	811.6814868268	0.0000162391	3.6773232892	131.1520507709	0.0047656238	0.1166311084	
Tumor.43	3.6911863307	0.3391327577	1261.1478493417	0.0000179650	1.3199648383	250.2367854961	0.0078324722	0.1225675555	
Tumor.44	3.3984531511	0.2439609916	2080.8814885966	0.0000181832	1.4363096200	129.2887404502	0.0094851912	0.0972066582	
Tumor.45	2.4024196578	0.3202104269	35384.9170830345	0.0000006135	2.1355022176	159.6351816364	0.0139431276	0.0600040991	
Tumor.46	4.7570989010	0.1696320823	2440.4321185111	0.0000118001	1.5624718998	512.2499383405	0.0040005922	0.3190280004	
Tumor.47	0.6354687279	0.8319949966	3635.0432384549	0.0000059271	6.3493160360	115.7651414950	0.0025526324	0.2421021835	
Tumor.48	2.5811461381	0.3139504740	13187.5282120336	0.0000013322	4.3970559375	225.8140543328	0.0029594421	0.7440150111	
Tumor.49	1.1351385441	0.6020439318	60899.9565244064	0.0000001755	11.5945987700	173.7570726586	0.0018445373	0.8281058996	
Tumor.50	7.8111113759	0.1377392129	82431.7727647131	0.0000006390	1.1715909417	309.2784671615	0.0114404630	0.4500503557	
Tumor.51	2.4686602988	0.3270590514	2890.2016689337	0.0000055335	3.0375741771	195.8352267057	0.0070700406	0.0823441659	
Tumor.52	1.4950929445	0.3611609876	28733.6925806235	0.0000013239	1.8228076820	349.3140812056	0.0034403059	0.1292563647	
Tumor.53	3.9485399906	0.2742441059	3108.7160054227	0.0000132609	0.9772110398	293.1953443743	0.0065757823	0.0637080590	
Tumor.54	0.8688648857	0.4102381872	147830.4686665944	0.0000001716	5.6311404828	184.9087619352	0.0047044130	0.1631504116	
Tumor.55	3.2523188240	0.1921733050	94.3510683999	0.0004894170	0.6654067215	431.8549177988	0.0148513360	0.1587270857	
Tumor.56	1.7116511564	0.5518428020	14334.0870229409	0.0000005386	3.7028676736	578.5266577199	0.0034614910	0.1631623858	
Tumor.57	4.6104243379	0.1646789222	3704.4831739819	0.0000089228	1.5752961105	183.3189244146	0.0090885343	0.0923973366	
Tumor.58	2.6735451707	0.3315358465	18794.3349866072	0.0000006537	3.5919380998	335.0851674678	0.0026441222	0.2536949838	
Tumor.59	3.3089277102	0.3486341577	2487.8178197975	0.0000082226	3.5418981720	243.9069477717	0.0023552863	0.1185314881	
Tumor.60	4.6850138045	0.3349435985	131979.5183340976	0.0000001628	1.6345974880	512.8204805955	0.0051640088	0.1900174868	
Tumor.61	2.3115955541	1.0849630305	1116.3047664818	0.0000052707	18.4199143927	35.8309413426	0.0074649320	0.1567332707	
Tumor.62	4.4799661265	0.3919958595	1411.9151350872	0.0000111266	2.8993546074	220.9810733920	0.0085609540	0.0937131028	
Tumor.63	1.4173031265	0.3412341670	579.9444178693	0.0000494330	2.8442733371	144.5316225995	0.0047908492	0.0721284783	
Normal.5	0.8913617020	2.1900941116	1367.4246605034	0.0000053804	4.1680577844	166.2200681188	0.0043866222	0.2872388605	
Tumor.64	2.1371522573	0.3135264977	19291.7530348887	0.0000022979	1.1113081184	274.4988486078	0.0065304122	0.0733609011	
Tumor.65	2.2243246309	0.3412293552	23266.7901497544	0.0000006098	4.3757800360	334.9667803071	0.0034168481	0.0749760418	
Tumor.66	1.4482987928	0.3902359462	1341.3575368416	0.0000181294	1.8214379873	104.1861402394	0.0104430777	0.1199920999	
Tumor.67	3.1211296081	0.2058961452	38500.4662254600	0.0000008611	1.5725816386	235.4792131341	0.0103527679	0.0894405554	
Tumor.68	5.0944579498	1.0592510563	2592.3241221641	0.0000010791	12.5810344131	95.2809106400	0.0079357582	0.0424827849	
Tumor.69	1.1179333275	0.2213491961	22614.0133733646	0.0000025653	1.9098044326	67.7799366328	0.0115622204	0.1492086000	
Tumor.70	4.7602608964	0.9276309644	14116.2778699704	0.0000013221	0.7402854045	324.7386172367	0.0069983705	0.3532280207	
Tumor.71	4.3607271264	0.1946642101	1302.5147953092	0.0000129047	5.1348347303	110.9939179816	0.0104691023	0.0958339553	
Tumor.72	0.3391868841	3.8306410656	15677.8182629449	0.0000038464	3.1986467781	89.0574144937	0.0021788159	0.3075187555	
