Tumor	3.3235076742	1.8307870683	446.4069046734	0.0000281537	0.7250570114	178.8251065135	0.0262996760	0.0324986966	
Tumor.1	2.4898372011	1.0312070909	49.0765663296	0.0000797571	0.3000219045	7521.0230678316	0.0034412074	0.0651401930	
Tumor.2	1.2670407749	3.2292021309	7693.4977712276	0.0000019469	0.6645481975	392.8783510107	0.0832879328	0.0128944202	
Tumor.3	1.2020587632	0.7335810770	1936.4048035594	0.0000027572	3.2168491870	363.5345209706	0.0030381236	0.1258140548	
Tumor.4	8.5460494880	9.7265114840	3.2304941683	0.0000873404	1.0671530140	561.4700038430	0.0132341760	0.4691826192	
Tumor.5	4.1354401442	0.6609398669	159.6263362930	0.0000378249	3.2571868469	338.7364362230	0.0010913506	0.3744786112	
Tumor.6	9.3877308902	1.0218534054	71.2871693090	0.0001804471	0.8730794146	271.9015560494	0.0127227998	0.0589430764	
Tumor.7	0.8614702378	2.2933097624	494.8932371200	0.0000081923	0.5733946924	372.9187975350	0.0290861777	0.1397402162	
Tumor.8	0.1945270478	2.2614640117	20035.3917891896	0.0000004345	3.1135531191	588.9023116866	0.0019506652	0.4816946861	
Tumor.9	0.7267103698	17.6336338497	216.1142400413	0.0000055494	1.6767807348	109.1551150745	0.0644136573	0.0232962064	
Tumor.10	0.3540059656	7.2939217663	19.5366156405	0.0000148717	6.0119259533	479.7694497924	0.0081917687	0.1284041975	
Tumor.11	1.2348398215	0.9295603975	6047.4731807226	0.0000021545	1.1479541919	634.7206276393	0.0038495023	0.2811947657	
Normal	1.4659990740	1.8509081473	20.4713476912	0.0011070072	0.7378863276	209.1700106133	0.0116163783	0.1332811857	
Tumor.12	2.5503882109	2.3436755218	1311.1697832294	0.0000015951	0.8568869184	849.0312232590	0.0128910801	0.1835219770	
Tumor.13	2.4450985856	0.3519787462	3879.2150342111	0.0000026436	2.9700907279	149.0024452845	0.0080534113	0.1079632829	
Tumor.14	1.5096405332	0.9670514550	310.5207372954	0.0000928701	0.7674135137	344.7600416085	0.0074369923	0.0916649406	
Tumor.15	1.2760923561	3.8855402873	489.1534754815	0.0000160580	2.8628164329	242.0591652865	0.0160457168	0.0536982365	
