Tumor	0.0963597687	15.1701551946	108.2780614577	0.0000435637	0.7165410875	489.4708313014	0.0117037763	0.0650367366	
Tumor.1	1.4716633024	3.9680966496	329.2582154896	0.0000120520	1.9366339973	103.8675868960	0.0113436217	0.0256068933	
Tumor.2	1.3019078044	0.6429955222	143.7832791070	0.0000508274	1.0496111654	853.1220306067	0.0020882758	0.1589814786	
Tumor.3	1.6382374683	0.7917729214	463.3906438982	0.0000137112	2.6427144206	24.1162207996	0.0429649835	0.0819197547	
Tumor.4	7.0757285010	0.3735484078	241.8806509534	0.0001480035	0.8821289851	10.7930155599	0.1190131550	0.2229433193	
Tumor.5	6.5265019615	0.3187520912	2678.1559820128	0.0000022532	3.3822155031	89.2837379331	0.0192423330	0.0459311348	
Tumor.6	0.5559769959	1.3317744795	54.5367493351	0.0000597665	0.3378823130	50.0584173114	0.1067152923	0.0686640632	
Tumor.7	1.0886306426	0.4584825660	446.5797989800	0.0000233020	1.9975354824	123.3147151506	0.0097431598	0.1242157891	
Tumor.8	4.7238660928	3.1331894970	108.0465201701	0.0000177185	1.7635656838	242.8049338765	0.0133260162	0.0583921780	
Tumor.9	6.8218863759	1.5919684919	89.6565619602	0.0000286147	0.8152617211	81.4618150420	0.0163864702	0.1452385210	
Tumor.10	1.3902637534	1.8420060931	236.9553885458	0.0000180402	3.0610575835	106.7886828428	0.0078706324	0.0686197305	
Tumor.11	1.6316708372	0.5456011135	150.1088546264	0.0000107646	3.3876706894	67.1217206499	0.0174740502	0.0441344083	
Tumor.12	1.4470914346	1.7228813890	226.5024192349	0.0000112431	6.9443004438	69.5941510757	0.0137001414	0.2106974148	
Tumor.13	0.9812174626	0.8837004522	354.9029360300	0.0000132603	1.3224996366	271.6434032876	0.0092984267	0.0807215910	
Tumor.14	0.1938151224	13.6581365492	50.5491692646	0.0000483858	0.7172557017	2609.7283236639	0.0013882414	0.2697114202	
Tumor.15	0.2450969449	1.4332493121	341.6564315249	0.0000084690	4.4803577376	135.4737992333	0.0090936893	0.2279862868	
Tumor.16	0.9466300676	0.7197360593	5056.9598297789	0.0000009451	5.0086493291	35.7309812726	0.0296897168	0.0478601999	
Tumor.17	1.8262959610	0.5525911679	3653.6574535906	0.0000035283	0.8906265970	755.4908812608	0.0051917859	0.0410676701	
Tumor.18	4.0851800121	0.2362067854	375.5821382394	0.0000075954	5.7655635735	125.8782552965	0.0049576072	0.2553622920	
Tumor.19	2.1462915522	0.7886144201	232.5502428348	0.0000280794	2.7946004611	56.0382236048	0.0143694334	0.0678867735	
Tumor.20	2.2214636405	0.6634568085	323.4609162636	0.0000100162	4.0897554463	190.5781249900	0.0031566781	0.1514159517	
Tumor.21	0.1938455316	4.2230817819	248.0033473981	0.0000158756	13.1706704984	96.7479289052	0.0018083609	0.3019468920	
Tumor.22	1.2724016491	3.0052088679	55.5268587079	0.0000661453	1.9991221562	128.1781632470	0.0247982096	0.0598831455	
Normal	2.6247866513	0.1229492770	3530.7333228051	0.0000057802	12.3143709365	167.8382890815	0.0001278600	4.6706885058	
Tumor.23	0.9660117928	1.0534997398	199.4389160659	0.0000208513	1.5257017549	100.4787688730	0.0320584933	0.1081365502	
Normal.1	2.0607058499	1.1589428753	428.3303942817	0.0000127181	2.3719477581	99.1864088909	0.0040396511	0.3392725745	
Tumor.24	0.3318056358	2.3420055944	532.4698750972	0.0000339302	0.5592475437	174.5421533740	0.0067833914	0.0679667929	
Tumor.25	1.2896335889	1.6498244824	138.2604503861	0.0000619371	1.9548108925	703.3204979044	0.0040252756	0.0767644725	
Tumor.26	0.6574909828	1.0309018507	66.4095237381	0.0001286724	2.8948845499	618.3675541088	0.0010653225	0.4360210776	
Tumor.27	0.6506094084	1.8464215444	70.3340965298	0.0001988237	0.8411981247	1489.7805152242	0.0023637694	0.0727114062	
Tumor.28	3.2575021795	0.9443189291	228.5338090603	0.0000169345	2.8294679325	108.7718796515	0.0178528822	0.0759336414	
Normal.2	3.1923925234	1.3580286782	384.0444776404	0.0000150474	4.5846451154	134.1472226878	0.0113289949	0.1361483387	
Tumor.29	3.8322775239	0.0861946351	23.1148349408	0.0002112867	2.0157984256	258.9091827947	0.0063630650	0.3426544193	
Tumor.30	2.2756518006	0.9507764552	995.4480638983	0.0000041880	2.1703590635	63.2757010141	0.0234263349	0.1239496265	
Tumor.31	0.8569127123	2.3113980673	31.8429683246	0.0001117386	2.7804546275	239.6167234837	0.0035600545	0.0743282270	
Tumor.32	2.6964475390	0.8454767528	483.6204006358	0.0000089034	2.6041300711	191.7543719645	0.0045263404	0.0600453392	
Tumor.33	0.7102630520	3.0564900712	78.1101405707	0.0000648592	2.4692443303	321.9200575506	0.0026018351	0.2804165017	
Tumor.34	0.5566661974	1.7123365472	837.1589964994	0.0000033421	1.6104759683	131.5524369446	0.0125395600	0.0420920079	
Tumor.35	2.0175900136	0.7008690826	3685.5170389503	0.0000023125	0.2050102123	343.3383165784	0.0229641525	0.0744312240	
Tumor.36	1.7958910943	0.9454603430	1225.4607587076	0.0000022712	1.4543502058	153.2408440998	0.0065135485	0.8063428777	
Tumor.37	2.3385316274	2.2308116657	70.7370338268	0.0000390942	2.7053391977	80.7834072192	0.0207111616	0.0395260951	
Tumor.38	0.2218953795	16.0147226235	23.9113443889	0.0000842736	1.1508541463	568.8116510966	0.0024445355	0.4864096998	
Tumor.39	0.1439349781	10.3118553084	889.9159788165	0.0000032329	14.0819181159	433.1962012501	0.0001951959	0.8055314760	
Tumor.40	2.1469894723	0.8696500284	3051.3845896496	0.0000026535	1.8535414354	106.3888061672	0.0160924498	0.0655603604	
Tumor.41	1.8576087587	1.1305107381	712.5508760472	0.0000057066	0.6612140644	324.9786442939	0.0086954432	0.2245833426	
Tumor.42	1.9803376306	1.4231728832	145.7466163342	0.0000266591	2.7159077895	199.9805695159	0.0048328923	0.1158511415	
Tumor.43	1.6508372292	0.5759086537	1260.9145546332	0.0000038818	3.8565894893	97.3661368868	0.0071489971	0.1009975988	
Tumor.44	2.9921894106	0.7303875117	745.4557530385	0.0000120839	1.6734137317	148.2570346306	0.0183837043	0.0400193227	
Tumor.45	4.3265087191	0.4731191000	124.7401420998	0.0000110978	4.9508004559	153.5372010146	0.0141844040	0.0252034597	
Tumor.46	2.1658079554	0.7596126747	615.7092777084	0.0000100099	3.3203884686	73.8380778786	0.0071817875	0.0942321915	
Tumor.47	1.0482346353	2.9786237291	290.8806502227	0.0000059367	8.8696537658	562.7297203018	0.0014433128	0.2892846961	
Tumor.48	0.5721606264	1.0969591104	255.6198961838	0.0000188691	3.4185314497	122.6367910221	0.0041089436	0.1075019726	
Tumor.49	1.1754439482	0.6563350196	65.1035466275	0.0000725000	0.6669142750	733.7913180127	0.0080987710	0.1067847870	
Tumor.50	1.6317105619	1.5824650640	295.7359180603	0.0000248602	1.0849789823	20.1275121413	0.1081160140	0.0775444820	
Tumor.51	2.8712636350	0.6662096499	1045.8919684704	0.0000109424	1.1033765276	48.4789518734	0.0048111223	0.2747669340	
Tumor.52	0.4314043183	15.6545440662	4.5996012225	0.0003935747	1.5640932235	966.9448444017	0.0032896065	0.1272364128	
Tumor.53	0.2349962989	6.9125595448	133.7708649141	0.0000090047	6.3829452496	450.1391909062	0.0040121810	0.1575462790	
Tumor.54	5.0634950066	0.5562690988	546.9286067510	0.0000069110	1.7100681911	120.1245599688	0.0134902174	0.0494489729	
Tumor.55	0.3047246382	2.4929223171	129.8249842525	0.0000265993	2.2996193779	267.3122051692	0.0024769534	0.1136492369	
Tumor.56	1.4763346491	1.2331593754	287.1384610690	0.0000173731	2.7239933396	72.3858435226	0.0094971410	0.0247979639	
Tumor.57	0.6347814932	0.8941990967	423.9592315156	0.0000082919	2.3254809251	476.6478850739	0.0044659176	0.2562614435	
Normal.3	3.9074403458	0.5849391054	603.1860792067	0.0000126691	2.1904196442	186.1541468837	0.0031180514	0.3306676906	
Tumor.58	1.2064294080	1.7154101921	55.9800182652	0.0000579415	1.9483702136	187.2832822156	0.0098694067	0.1079309496	
Tumor.59	1.1390242138	2.4909671410	139.5581497785	0.0000297874	0.8668058964	519.1441954397	0.0107275521	0.0408819626	
Tumor.60	3.0969372849	0.6335541260	594.1484755235	0.0000137787	0.3790638413	342.9381476781	0.0175372472	0.0483127273	
Tumor.61	2.5950685928	1.8615980500	172.4912487176	0.0000263782	0.9828858879	90.2950045337	0.0138512273	0.0882690422	
Normal.4	3.4375814094	1.0153420039	1816.7078215799	0.0000027476	3.8847073648	76.8798859707	0.0098637683	0.1405091129	
Tumor.62	10.5206729110	1.1945499920	43.3285029778	0.0000284147	0.8727636258	249.8177419118	0.0153968412	0.0989499903	
Tumor.63	0.9547362561	0.9893845460	46.4168313061	0.0000697450	1.9224244207	727.5885882306	0.0037275143	0.1965860626	
